,code,source
346,第三卷 第三百四十八章 天火之术,https://www.xbiquge.so/book/6729/4421357.html
347,第三卷 第三百四十九章 遁走元武,https://www.xbiquge.so/book/6729/4421359.html
348,第三卷 第三百五十章 瞬杀,https://www.xbiquge.so/book/6729/4421362.html
349,第三卷 第三百五十一章 齐云霄之死,https://www.xbiquge.so/book/6729/4421365.html
350,第三卷 第三百五十二章 承诺,https://www.xbiquge.so/book/6729/4421367.html
351,第三卷 第三百五十三章 星尘阁,https://www.xbiquge.so/book/6729/4421370.html
352,第三卷 第三百五十四章 蓝夫人,https://www.xbiquge.so/book/6729/4421372.html
353,第三卷 第三百五十五章 红线遁光针,https://www.xbiquge.so/book/6729/4421374.html
354,第三卷 第三百五十六章 祸福相依,https://www.xbiquge.so/book/6729/4421376.html
355,第三卷 第三百五十七章 白池山,https://www.xbiquge.so/book/6729/4421378.html
356,第三卷 第三百五十八章 无边海、慕兰人,https://www.xbiquge.so/book/6729/4421380.html
357,第三卷 第三百五十九章 惊遇旧人,https://www.xbiquge.so/book/6729/4421382.html
358,第三卷 第三百六十章 半路劫人,https://www.xbiquge.so/book/6729/4421384.html
359,第三卷 第三百六十一章 乌龙,https://www.xbiquge.so/book/6729/4421386.html
360,第三卷 第三百六十二章 南宫屏,https://www.xbiquge.so/book/6729/4421388.html
361,第三卷 第三百六十三章 传送,https://www.xbiquge.so/book/6729/4421390.html
362,第四卷 风起海外 第三百六十四章 孤岛、巨舟,https://www.xbiquge.so/book/6729/4421392.html
363,第四卷 风起海外 第三百六十五章 王长青,https://www.xbiquge.so/book/6729/4421394.html
364,第四卷 风起海外 第三百六十六章 顾东主的生意,https://www.xbiquge.so/book/6729/4421396.html
365,第四卷 风起海外 第三百六十七章 第三百六十七章 保人与定居,https://www.xbiquge.so/book/6729/4421399.html
366,第四卷 风起海外 第三百六十八章 庄园,https://www.xbiquge.so/book/6729/4421402.html
367,第四卷 风起海外 第三百六十九章 挑战（上）,https://www.xbiquge.so/book/6729/4421405.html
368,第四卷 风起海外 第三百七十章 挑战（下）,https://www.xbiquge.so/book/6729/4421407.html
369,第四卷 风起海外 第三百七十一章 登仙阁,https://www.xbiquge.so/book/6729/4421409.html
370,第四卷 风起海外 第三百七十二章 小寰岛,https://www.xbiquge.so/book/6729/4421411.html
371,第四卷 风起海外 第三百七十三章 身外化身,https://www.xbiquge.so/book/6729/4421414.html
372,第四卷 风起海外 第三百七十四章 修炼无岁月,https://www.xbiquge.so/book/6729/4421416.html
373,第四卷 风起海外 第三百七十五章 双娇,https://www.xbiquge.so/book/6729/4421418.html
374,第四卷 风起海外 第三百七十六章 雪灵水和天火液,https://www.xbiquge.so/book/6729/4421420.html
375,第四卷 风起海外 第三百七十七章 丹方与妖丹,https://www.xbiquge.so/book/6729/4421422.html
376,第四卷 风起海外 第三百七十八章 出海（上）,https://www.xbiquge.so/book/6729/4421423.html
377,第四卷 风起海外 第三百七十九章 出海（下）,https://www.xbiquge.so/book/6729/4421425.html
378,第四卷 风起海外 第三百八十章 婴鲤兽,https://www.xbiquge.so/book/6729/4421427.html
379,第四卷 风起海外 第三百八十一章 异宝伏妖,https://www.xbiquge.so/book/6729/4421429.html
380,第四卷 风起海外 第三百八十二章 乌丑,https://www.xbiquge.so/book/6729/4421432.html
381,第四卷 风起海外 第三百八十三章 斗结丹,https://www.xbiquge.so/book/6729/4421433.html
382,第四卷 风起海外 第三百八十四章 斩杀高阶,https://www.xbiquge.so/book/6729/4421436.html
383,第四卷 风起海外 第三百八十五章 海猿岛,https://www.xbiquge.so/book/6729/4421437.html
384,第四卷 风起海外 第三百八十六章 四年结丹,https://www.xbiquge.so/book/6729/4421440.html
385,第四卷 风起海外 第三百八十七章 噬金虫,https://www.xbiquge.so/book/6729/4421442.html
386,第四卷 风起海外 第三百八十八章 曲魂魔威,https://www.xbiquge.so/book/6729/4421443.html
387,第四卷 风起海外 第三百八十九章 天星城与星宫,https://www.xbiquge.so/book/6729/4421448.html
388,第四卷 风起海外 第三百九十章 巨城,https://www.xbiquge.so/book/6729/4421450.html
389,第四卷 风起海外 第三百九十一章 新居,https://www.xbiquge.so/book/6729/4421452.html
390,第四卷 风起海外 第三百九十二章 育虫,https://www.xbiquge.so/book/6729/4421454.html
391,第四卷 风起海外 第三百九十三章 凝翠岛,https://www.xbiquge.so/book/6729/4421455.html
392,第四卷 风起海外 第三百九十四章 修士、妖兽、小岛,https://www.xbiquge.so/book/6729/4421458.html
393,第四卷 风起海外 第三百九十五章 霓裳草,https://www.xbiquge.so/book/6729/4421460.html
394,第四卷 风起海外 第三百九十六章 杀妖取丹,https://www.xbiquge.so/book/6729/4421461.html
395,第四卷 风起海外 第三百九十七章 闭府苦修,https://www.xbiquge.so/book/6729/4421464.html
396,第四卷 风起海外 第三百九十八章 结丹与法宝,https://www.xbiquge.so/book/6729/4421466.html
397,第四卷 风起海外 第三百九十九章 妙音门,https://www.xbiquge.so/book/6729/4421469.html
398,第四卷 风起海外 第四百章 道貌岸然,https://www.xbiquge.so/book/6729/4421471.html
399,第四卷 风起海外 第四百零一章 天雷竹,https://www.xbiquge.so/book/6729/4421472.html
400,第四卷 风起海外 第四百零二章 左右双使,https://www.xbiquge.so/book/6729/4421473.html
401,第四卷 风起海外 第四百零三章 赤火老怪,https://www.xbiquge.so/book/6729/4421475.html
402,第四卷 风起海外 第四百零四章 诡局,https://www.xbiquge.so/book/6729/4421477.html
403,第四卷 风起海外 第四百零五章 附身大法,https://www.xbiquge.so/book/6729/4421479.html
404,第四卷 风起海外 第四百零六章 天都尸火,https://www.xbiquge.so/book/6729/4421482.html
405,第四卷 风起海外 第四百零七章 倒戈,https://www.xbiquge.so/book/6729/4421483.html
406,第四卷 风起海外 第四百零八章 妖尸,https://www.xbiquge.so/book/6729/4421485.html
407,第四卷 风起海外 第四百零九章 真容,https://www.xbiquge.so/book/6729/4421487.html
408,第四卷 风起海外 第四百一十章 长老,https://www.xbiquge.so/book/6729/4421489.html
409,第四卷 风起海外 第四百一十一章 培竹,https://www.xbiquge.so/book/6729/4421491.html
410,第四卷 风起海外 第四百一十二章 青竹小轩,https://www.xbiquge.so/book/6729/4421493.html
411,第四卷 风起海外 第四百一十三章 炼化,https://www.xbiquge.so/book/6729/4421495.html
412,第四卷 风起海外 第四百一十四章 成形,https://www.xbiquge.so/book/6729/4421497.html
413,第四卷 风起海外 第四百一十五章 珠中图,https://www.xbiquge.so/book/6729/4421498.html
414,第四卷 风起海外 第四百一十六章 土山,https://www.xbiquge.so/book/6729/4421501.html
415,第四卷 风起海外 第四百一十七章 以阵破阵,https://www.xbiquge.so/book/6729/4421503.html
416,第四卷 风起海外 第四百一十八章 破阵,https://www.xbiquge.so/book/6729/4421505.html
417,第四卷 风起海外 第四百一十九章 洪荒古宝,https://www.xbiquge.so/book/6729/4421506.html
418,第四卷 风起海外 第四百二十章 噬金虫的威力,https://www.xbiquge.so/book/6729/4421508.html
419,第四卷 风起海外 第四百二十一章 封灵柱,https://www.xbiquge.so/book/6729/4421510.html
420,第四卷 风起海外 第四百二十二章 七霞莲,https://www.xbiquge.so/book/6729/4421512.html
421,第四卷 风起海外 第四百二十三章 剧毒,https://www.xbiquge.so/book/6729/4421514.html
422,第四卷 风起海外 第四百二十四章 妖蛇,https://www.xbiquge.so/book/6729/4421515.html
423,第四卷 风起海外 第四百二十五章 脂阳鸟,https://www.xbiquge.so/book/6729/4421518.html
424,第四卷 风起海外 第四百二十六章 诡诈,https://www.xbiquge.so/book/6729/4421520.html
425,第四卷 风起海外 第四百二十七章 玄魂炼妖,https://www.xbiquge.so/book/6729/4421521.html
426,第四卷 风起海外 第四百二十八章 萧诧,https://www.xbiquge.so/book/6729/4421523.html
427,第四卷 风起海外 第四百二十九章 残图再现,https://www.xbiquge.so/book/6729/4421525.html
428,第四卷 风起海外 第四百三十章 文思月,https://www.xbiquge.so/book/6729/4421528.html
429,第四卷 风起海外 第四百三十一章 虚天殿,https://www.xbiquge.so/book/6729/4421531.html
430,第四卷 风起海外 第四百三十二章 极阴祖师,https://www.xbiquge.so/book/6729/4421533.html
431,第四卷 风起海外 第四百三十三章 九曲灵参,https://www.xbiquge.so/book/6729/4421535.html
432,第四卷 风起海外 第四百三十四章 聚集,https://www.xbiquge.so/book/6729/4421536.html
433,第四卷 风起海外 第四百三十五章 虚天鼎、补天丹,https://www.xbiquge.so/book/6729/4421538.html
434,第四卷 风起海外 第四百三十六章 紫灵再遇,https://www.xbiquge.so/book/6729/4421541.html
435,第四卷 风起海外 第四百三十七章 啼魂,https://www.xbiquge.so/book/6729/4421544.html
436,第四卷 风起海外 第四百三十八章 鬼雾遗骸,https://www.xbiquge.so/book/6729/4421546.html
437,第四卷 风起海外 第四百三十九章 鬼王（1）,https://www.xbiquge.so/book/6729/4421547.html
438,第四卷 风起海外 第四百四十章 鬼王（2）,https://www.xbiquge.so/book/6729/4421549.html
439,第四卷 风起海外 第四百四十一章 鬼王（3）,https://www.xbiquge.so/book/6729/4421551.html
440,第四卷 风起海外 第四百四十二章 鬼王（4）,https://www.xbiquge.so/book/6729/4421553.html
441,第四卷 风起海外 第四百四十三章 鬼王（5）,https://www.xbiquge.so/book/6729/4421555.html
442,第四卷 风起海外 第四百四十四章 黑袍,https://www.xbiquge.so/book/6729/4421556.html
443,第四卷 风起海外 第四百四十五章 元瑶,https://www.xbiquge.so/book/6729/4421558.html
444,第四卷 风起海外 第四百四十六章 再聚,https://www.xbiquge.so/book/6729/4421562.html
445,第四卷 风起海外 第四百四十七章 空间,https://www.xbiquge.so/book/6729/4421564.html
446,第四卷 风起海外 第四百四十八章 小石山,https://www.xbiquge.so/book/6729/4421566.html
447,第四卷 风起海外 第四百四十九章 暗计,https://www.xbiquge.so/book/6729/4421568.html
448,第四卷 风起海外 第四百五十章 显形(诸位书友，元旦快乐！）,https://www.xbiquge.so/book/6729/4421570.html
449,第四卷 风起海外 第四百五十一章 反脸,https://www.xbiquge.so/book/6729/4421572.html
450,第四卷 风起海外 第四百五十二章 雷霆之击,https://www.xbiquge.so/book/6729/4421574.html
451,第四卷 风起海外 第四百五十三章 极阴来袭,https://www.xbiquge.so/book/6729/4421576.html
452,第四卷 风起海外 第四百五十四章 诱惑,https://www.xbiquge.so/book/6729/4421578.html
453,第四卷 风起海外 第四百五十五章 意外频生,https://www.xbiquge.so/book/6729/4421580.html
454,第四卷 风起海外 第四百五十六章 极阴门徒,https://www.xbiquge.so/book/6729/4421581.html
455,第四卷 风起海外 第四百五十七章 托天魔功,https://www.xbiquge.so/book/6729/4421582.html
456,第四卷 风起海外 第四百五十六章 冰火道,https://www.xbiquge.so/book/6729/4421584.html
457,第四卷 风起海外 第四百五十七章 步步维艰,https://www.xbiquge.so/book/6729/4421586.html
458,第四卷 风起海外 第四百五十八章 生死路,https://www.xbiquge.so/book/6729/4421587.html
459,第四卷 风起海外 第四百五十九章 黑沙漠,https://www.xbiquge.so/book/6729/4421589.html
460,第四卷 风起海外 第四百六十章 铁火蚁,https://www.xbiquge.so/book/6729/4421591.html
461,第四卷 风起海外 第四百六十一章 巧遇,https://www.xbiquge.so/book/6729/4421593.html
462,第四卷 风起海外 第四百六十二章 鸣魂珠,https://www.xbiquge.so/book/6729/4421594.html
463,第四卷 风起海外 第四百六十三章 暗流汹涌,https://www.xbiquge.so/book/6729/4421597.html
464,第四卷 风起海外 第四百六十四章 炼晶,https://www.xbiquge.so/book/6729/4421599.html
465,第四卷 风起海外 第四百六十五章 阁楼重宝,https://www.xbiquge.so/book/6729/4421601.html
466,第四卷 风起海外 第四百六十六章 宝光阁,https://www.xbiquge.so/book/6729/4421603.html
467,第四卷 风起海外 第四百六十七章 取宝,https://www.xbiquge.so/book/6729/4421606.html
468,第四卷 风起海外 第四百六十八章 诡异黑甲,https://www.xbiquge.so/book/6729/4421608.html
469,第四卷 风起海外 第四百六十九章 妖异古宝,https://www.xbiquge.so/book/6729/4421610.html
470,第四卷 风起海外 第四百七十章 幻境黑殿,https://www.xbiquge.so/book/6729/4421613.html
471,第四卷 风起海外 第四百七十一章 内殿开启,https://www.xbiquge.so/book/6729/4421616.html
472,第四卷 风起海外 第四百七十二章 螳螂、黄雀,https://www.xbiquge.so/book/6729/4421619.html
473,第四卷 风起海外 第四百七十三章 狼首傀儡,https://www.xbiquge.so/book/6729/4421621.html
474,第四卷 风起海外 第四百七十五章 意外,https://www.xbiquge.so/book/6729/4421623.html
475,第四卷 风起海外 第四百七十六章 金蚕取宝,https://www.xbiquge.so/book/6729/4421625.html
476,第四卷 风起海外 第四百七十七章 金丝蚕与天青花,https://www.xbiquge.so/book/6729/4421627.html
477,第四卷 风起海外 第四百七十八章 取宝,https://www.xbiquge.so/book/6729/4421629.html
478,第四卷 风起海外 第四百七十九章 去而复返,https://www.xbiquge.so/book/6729/4421631.html
479,第四卷 风起海外 第四百八十章 大战起,https://www.xbiquge.so/book/6729/4421633.html
480,第四卷 风起海外 第四百八十一章 化形之宝,https://www.xbiquge.so/book/6729/4421635.html
481,第四卷 风起海外 第四百八十二章 古宝之争,https://www.xbiquge.so/book/6729/4421638.html
482,第四卷 风起海外 第四百八十三章 冰封,https://www.xbiquge.so/book/6729/4421640.html
483,第四卷 风起海外 第四百八十四章 化身符与补天丹,https://www.xbiquge.so/book/6729/4421642.html
484,第四卷 风起海外 第四百八十五章 元婴现,https://www.xbiquge.so/book/6729/4421645.html
485,第四卷 风起海外 第四百八十五章 丹药之争,https://www.xbiquge.so/book/6729/4421647.html
486,第四卷 风起海外 第四百八十七章 乌丑之死,https://www.xbiquge.so/book/6729/4421649.html
487,第四卷 风起海外 第四百八十九章 收鼎（忘语祝大家新年快乐！）,https://www.xbiquge.so/book/6729/4421654.html
488,第四卷 风起海外 第四百九十章 辟邪神雷与修罗圣火,https://www.xbiquge.so/book/6729/4421656.html
489,第四卷 风起海外 第四百九十一章 玄骨之死,https://www.xbiquge.so/book/6729/4421658.html
490,第四卷 风起海外 第四百九十二章 乾蓝珠,https://www.xbiquge.so/book/6729/4421660.html
491,第四卷 风起海外 第四百九十三章 画轴之谜,https://www.xbiquge.so/book/6729/4421662.html
492,第四卷 风起海外 第四百九十四章 艳女与灵泉,https://www.xbiquge.so/book/6729/4421664.html
493,第四卷 风起海外 第四百九十五章 灵乳与养魂木,https://www.xbiquge.so/book/6729/4421666.html
